Date,Title,Value,Type,URL,Open,High,Low,Close,Volume,Market Cap,Percent Change,Percent Change 48,Percent Change 72
11/12/2017,Bitcoin briefly drops 15% amid debate over digital currency's future,-1,5,https://www.cnbc.com/2017/11/12/bitcoin-briefly-drops-15-percent-amid-debate-over-digital-currencys-future.html,6295.45,6625.05,5519.01,5950.07,"8,957,350,000","104,980,000,000",-5.49,10.24,11.52
11/15/2017,Zimbabwe Doesn’t Have Its Own Currency and Bitcoin Is Surging,99,99,https://www.bloomberg.com/news/articles/2017-11-15/bitcoin-surges-in-zimbabwe-after-military-moves-to-seize-power,6634.76,7342.25,6634.76,7315.54,"4,200,880,000","110,667,000,000",10.26,7.6,5.38
11/14/2017,Billionaire Investor Novogratz: Institutional Investors Will Soon Adopt Bitcoin,1,4,https://cointelegraph.com/news/billionaire-investor-novogratz-institutional-investors-will-soon-adopt-bitcoin,6561.48,6764.98,6461.75,6635.75,"3,197,110,000","109,434,000,000",1.13,10.24,18.63
11/15/2017,Morgan Stanley chief says bitcoin 'doesn't quite deserve the attention it's getting',99,99,https://www.cnbc.com/2017/11/15/morgan-stanley-chairman-james-gorman-cryptocurrencies.html,6634.76,7342.25,6634.76,7315.54,"4,200,880,000","110,667,000,000",10.26,7.6,5.38
11/16/2017,Swiss bank to launch bitcoin futures to allow betting against cryptocurrency,1,3,https://www.reuters.com/article/us-vontobel-bitcoin/swiss-bank-to-launch-bitcoin-futures-to-allow-betting-against-cryptocurrency-idUSKBN1DG2CX,7323.24,7967.38,7176.58,7871.69,"5,123,810,000","122,164,000,000",7.49,-2.07,-1.04
11/14/2017,One of Asia's largest banks says bitcoin is 'a Ponzi scheme',-1,4,https://www.cnbc.com/2017/11/14/dbs-groups-david-gledhill-bitcoin-is-a-ponzi-scheme.html,6561.48,6764.98,6461.75,6635.75,"3,197,110,000","109,434,000,000",1.13,10.24,18.63
11/17/2017,Bill Gurley: Bitcoin is an 'incredible store of value' in much of the world,1,4,https://www.cnbc.com/2017/11/17/bill-gurley-bitcoin-is-incredible-store-of-value.html,7853.57,8004.59,7561.09,7708.99,"4,651,670,000","131,026,000,000",-1.84,1.05,4.25
11/19/2017,Hong Kong Banks Turn Backs on Bitcoin,99,99,https://www.financemagnates.com/cryptocurrency/news/hong-kong-banks-turn-backs-bitcoin/,7766.03,8101.91,7694.1,8036.49,"3,149,320,000","129,595,000,000",3.48,2.04,0.43
11/29/2017,This bitcoin boom will end in tears – take it from someone with a long career in economics,-1,4,https://www.independent.co.uk/voices/bitcoin-boom-economics-cryptocurrency-value-exchange-rate-investment-trading-a8082936.html,10077.4,11517.4,9601.03,9888.61,"11,568,800,000","168,367,000,000",-1.87,3.49,10.99
11/29/2017,NASDAQ plans to let investors bet on Bitcoin’s rise and fall,1,3,https://www.theverge.com/2017/11/29/16715296/nasdaq-bitcoin-futures-long-short,10077.4,11517.4,9601.03,9888.61,"11,568,800,000","168,367,000,000",-1.87,3.49,10.99
11/27/2017,"Bitcoin could 'easily' reach $40,000 by the end of 2018, hedge fund legend Novogratz says",1,4,https://www.cnbc.com/2017/11/27/bitcoin-could-easily-reach-40000-by-the-end-of-2018-novogratz.html,9352.72,9818.35,9352.72,9818.35,"5,653,320,000","156,221,000,000",4.98,2.45,0.72
11/29/2017,"Bitcoin 'Ought to Be Outlawed,' Economist Joseph Stiglitz Says",-1,4,https://www.coindesk.com/bitcoin-outlawed-economist-joseph-stiglitz-says/,10077.4,11517.4,9601.03,9888.61,"11,568,800,000","168,367,000,000",-1.87,3.49,10.99
11/22/2017,Finnish regulator warns investors about dangers of Bitcoin,-1,4,https://yle.fi/uutiset/osasto/news/finnish_regulator_warns_investors_about_dangers_of_bitcoin/9942859,8077.95,8302.26,8075.47,8253.55,"3,633,530,000","134,851,000,000",2.17,-2.6,0
11/30/2017,"Bitcoin is a vehicle for fraudsters, warns Goldman Sachs boss",-1,4,https://www.theguardian.com/business/2017/nov/30/bitcoin-is-a-vehicle-for-fraudsters-warns-goldman-sachs-boss,9906.79,10801,9202.05,10233.6,"8,310,690,000","165,537,000,000",3.3,7.25,8.22
11/28/2017,"World's largest bitcoin exchange, bitFlyer, enters the US",1,3,https://www.cnbc.com/2017/11/28/worlds-largest-bitcoin-exchange-bitflyer-enters-the-us.html,9823.43,10125.7,9736.3,10058.8,"6,348,820,000","164,104,000,000",2.4,-1.69,1.74
11/27/2017,Mining Bitcoin Costs More Energy Than What 159 Countries Consume in a Year,99,99,https://futurism.com/mining-bitcoin-costs-more-energy-159-countries-consume-year/,9352.72,9818.35,9352.72,9818.35,"5,653,320,000","156,221,000,000",4.98,2.45,0.72
11/29/2017,Goldman Says the Bitcoin Haters Just Don’t Get It,99,99,https://www.bloomberg.com/news/articles/2017-11-29/goldman-s-currie-says-bitcoin-is-a-commodity-much-like-gold,10077.4,11517.4,9601.03,9888.61,"11,568,800,000","168,367,000,000",-1.87,3.49,10.99
11/26/2017,"Dimon wrong on bitcoin, says UAE sovereign fund chief",1,4,https://www.cnbc.com/2017/11/26/dimon-wrong-on-bitcoin-says-uae-sovereign-fund-chief.html,8789.04,9522.93,8775.59,9330.55,"5,475,580,000","146,789,000,000",6.16,5.23,7.81
11/29/2017,"Bitcoin Not Big Enough to Threaten World Economy, BoE Deputy Says",99,99,https://www.usnews.com/news/top-news/articles/2017-11-29/bitcoin-not-big-enough-to-threaten-world-economy-boe-deputy-says,10077.4,11517.4,9601.03,9888.61,"11,568,800,000","168,367,000,000",-1.87,3.49,10.99
12/7/2017,Bitcoin Worth Millions Stolen Days Before US Exchange Opens,99,99,https://www.usnews.com/news/business/articles/2017-12-07/bitcoin-miner-nicehash-reports-hack-theft-of-its-wallet,14266.1,17899.7,14057.3,17899.7,"17,950,700,000","238,600,000,000",25.47,-7.43,-15.2
12/1/2017,US regulator approves Bitcoin trading,1,1,http://www.bbc.com/news/business-42199260,10198.6,11046.7,9694.65,10975.6,"6,783,120,000","170,436,000,000",7.62,0.9,3.17
12/4/2017,Bitcoin: UK and EU plan crackdown amid crime and tax evasion fears,99,99,https://www.theguardian.com/technology/2017/dec/04/bitcoin-uk-eu-plan-cryptocurrency-price-traders-anonymity,11315.4,11657.2,11081.8,11657.2,"6,132,410,000","189,172,000,000",3.02,2.23,22.6
12/4/2017,CBOE Launches Bitcoin Futures Trading Dec. 10,1,3,https://www.forbes.com/sites/jessedamiani/2017/12/04/cboe-launches-bitcoin-futures-trading-dec-10/#23b178da4d28,11315.4,11657.2,11081.8,11657.2,"6,132,410,000","189,172,000,000",3.02,2.23,22.6
12/6/2017,"After China, India’s central bank warns: Beware of bitcoin",99,99,https://qz.com/1148052/beware-of-bitcoin-the-reserve-bank-of-india-warns-again/,11923.4,14369.1,11923.4,14291.5,"12,656,300,000","199,390,000,000",19.86,25.25,15.94
12/4/2017,The Winklevoss twins are now Bitcoin billionaires,1,4,https://www.theverge.com/2017/12/4/16732952/winklevoss-twins-bitcoin-billionaires-surge,11315.4,11657.2,11081.8,11657.2,"6,132,410,000","189,172,000,000",3.02,2.23,22.6
12/6/2017,Bitcoin: Steam Gaming Network Is Waving Goodbye,99,99,http://fortune.com/2017/12/06/bitcoin-steam-gaming/,11923.4,14369.1,11923.4,14291.5,"12,656,300,000","199,390,000,000",19.86,25.25,15.94
12/1/2017,"Bitcoin Too Volatile for Goldman Sachs, Says CEO",99,99,https://www.coindesk.com/bitcoin-too-volatile-for-goldman-sachs-says-ceo/,10198.6,11046.7,9694.65,10975.6,"6,783,120,000","170,436,000,000",7.62,0.9,3.17
12/8/2017,Cramer: Bets against bitcoin will 'annihilate' the digital currency once futures begin trading,-1,4,https://www.cnbc.com/2017/12/08/cramer-bets-against-bitcoin-will-crush-it-once-futures-begin-trading.html,17802.9,18353.4,14336.9,16569.4,"21,136,000,000","297,787,000,000",-6.93,-8.4,-6.72
12/9/2017,"Bitcoin ‘Looks Remarkably Like A Bubble,’ New Zealand's Central Banker Warns",-1,4,https://www.bloomberg.com/news/articles/2017-12-09/bitcoin-looks-like-bubble-new-zealand-s-central-banker-warns,16523.3,16783,13674.9,15178.2,"13,911,300,000","276,415,000,000",-8.14,1.83,11.59
12/19/2017,SEC suspends trading of red-hot bitcoin stock,-1,1,http://money.cnn.com/2017/12/19/investing/bitcoin-crytpocurrencies-sec-bubble/index.html,19118.3,19177.8,17275.4,17776.7,"16,894,500,000","320,242,000,000",-7.02,-6.48,-11.1
12/12/2017,Bitcoin More Likely to Attract Criminals: RBA Governor,99,99,http://fortune.com/2017/12/12/bitcoin-philip-lowe/,16919.8,17781.8,16571.6,17415.4,"14,603,800,000","283,155,000,000",2.93,-5.78,-4.89
12/15/2017,"Bitcoin buyers should be prepared to lose all their money, top UK regulator warns",99,99,https://www.cnbc.com/2017/12/15/bitcoin-buyers-should-be-prepared-to-lose-all-their-money-top-uk-regulator-warns.html,16601.3,18154.1,16601.3,17706.9,"14,310,000,000","277,936,000,000",6.66,10.11,8.1
12/18/2017,The Swedish co-founder of Bitcoin.com has sold all his bitcoins,99,99,https://nordic.businessinsider.com/the-swedish-founder-of-bitcoin.com-one-of-the-largest-sites-in-the-industry-has-sold-all-his-bitcoins-because-its-as-good-as-useless--/,19106.4,19371,18355.9,19114.2,"14,839,500,000","320,000,000,000",0.04,-7,-13.02
12/11/2017,Cameron Winklevoss Says Bitcoin Will Go 20 Times Higher,1,4,http://time.com/money/5058367/cameron-winklevoss-says-bitcoin-will-go-20-times-higher/,15427.4,17513.9,15404.8,16936.8,"12,153,900,000","258,147,000,000",9.78,2.83,-3.12
12/15/2017,Another Major Agency Wants to Regulate Bitcoin Because it's Growing So Fast,99,99,http://fortune.com/2017/12/15/bitcoin-police-regulation/,16601.3,18154.1,16601.3,17706.9,"14,310,000,000","277,936,000,000",6.66,10.11,8.1
12/28/2017,South Korea Clamps Down on Bitcoin Trading Amid Market Frenzy,-1,1,https://www.nytimes.com/2017/12/28/business/south-korea-bitcoin.html,15864.1,15888.4,13937.3,14606.5,"12,336,500,000","265,988,000,000",-7.93,0.34,-11.33
12/29/2017,"Trade in bitcoins at your own risk, finance ministry warns users",-1,4,https://economictimes.indiatimes.com/news/economy/policy/trade-in-bitcoins-at-your-own-risk-finance-ministry-warns-users/articleshow/62291055.cms,14695.8,15279,14307,14656.2,"13,025,500,000","246,428,000,000",-0.27,-11.63,-3.41
12/27/2017,Israeli Finance Watchdog Seeks to Ban Public Firms from Bitcoin Trading,-1,1,https://www.coindesk.com/israeli-finance-watchdog-seeks-ban-public-firms-bitcoin-trading/,16163.5,16930.9,15114.3,15838.5,"12,487,600,000","270,976,000,000",-2.01,-7.78,-7.46
12/22/2017,Hackers take advantage of bitcoin's wild ride,-1,2,http://money.cnn.com/2017/12/22/technology/bitcoin-hackers/index.html,15898,15943.4,11833,13831.8,"22,198,000,000","266,381,000,000",-13,6.27,0.68
12/22/2017,"Bitcoin bull Novogratz thinks it could plunge to $8,000",-1,4,https://qz.com/1164278/bitcoin-plunge-former-goldman-sach-trader-novogratz-warns-the-cryptocurrency-has-much-farther-to-fall/,15898,15943.4,11833,13831.8,"22,198,000,000","266,381,000,000",-13,6.27,0.68
12/25/2017,"The real value of Bitcoin might be $0, Morgan Stanley says",-1,4,http://bgr.com/2017/12/25/bitcoin-price-value-analysis-morgan-stanley/,13995.9,14593,13448.9,14026.6,"10,664,700,000","234,590,000,000",0.22,14.78,12.92
12/27/2017,Russia Unveils Proposed Regulation Putting Limits on ICOs and Investors,-1,1,https://news.bitcoin.com/russia-proposed-regulation-limits-icos-investors/,16163.5,16930.9,15114.3,15838.5,"12,487,600,000","270,976,000,000",-2.01,-7.78,-7.46
12/27/2017,"Bitcoin 'doesn't pass the smell test,' says Massachusetts securities regulator",-1,4,https://www.cnbc.com/2017/12/27/bitcoin-doesnt-pass-the-smell-test-says-massachusetts-securities-regulator.html,16163.5,16930.9,15114.3,15838.5,"12,487,600,000","270,976,000,000",-2.01,-7.78,-7.46
12/30/2017,A Major Cryptocurrency Platform Has Liquidated Its Customers' Bitcoin Cash for Bitcoin,99,99,http://fortune.com/2017/12/30/bitmex-liquidates-bitcoin-cash-for-bitcoin/,14681.9,14681.9,12350.1,12952.2,"14,452,600,000","246,224,000,000",-11.78,9.3,5.44
12/22/2017,Opera just added a Bitcoin-mining blocker to its browser,99,99,https://www.zdnet.com/article/opera-just-added-a-bitcoin-mining-blocker-to-its-browser/,15898,15943.4,11833,13831.8,"22,198,000,000","266,381,000,000",-13,6.27,0.68
12/26/2017,Former FDIC Chair: Why we shouldn't ban bitcoin,1,4,https://finance.yahoo.com/news/former-fdic-chair-sheila-bair-shouldnt-ban-bitcoin-141019569.html,14036.6,16461.2,14028.9,16099.8,"13,454,300,000","235,294,000,000",14.7,-1.62,-9.28
12/22/2017,Bitcoin slump sees trades suspended on certain exchanges,-1,3,http://www.bbc.com/news/business-42457983,15898,15943.4,11833,13831.8,"22,198,000,000","266,381,000,000",-13,6.27,0.68
